Accident ID,Date,Time,Latitude,Longitude,Location,Weather Condition,Road Condition,Vehicles Involved,Casualties,Turning Radii,Steep Slope Angles,Cause
00dc77fb,07-07-2024,11:15:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Gravel,3,10,6,9,Mechanical Failure
66ee05d0,07-08-2024,2:22:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Dry,3,7,7,10,Speeding
f500c21e,07-08-2024,3:33:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Under Construction,5,7,10,11,Reckless Driving
f3dcc689,07-08-2024,5:02:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Under Construction,4,0,12,12,Drunk Driving
46feeeae,07-08-2024,5:33:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Frosty,3,8,14,14,Distracted Driving
bbe50bf3,07-08-2024,5:35:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Gravel,2,5,14,14,Speeding
b9547a73,07-08-2024,7:17:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Under Construction,2,0,8,8,Distracted Driving
f15f7751,07-08-2024,7:21:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Dry,1,5,7,7,Mechanical Failure
9f130f98,07-08-2024,8:09:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Icy,2,0,14,14,Reckless Driving
78d1fca8,07-08-2024,10:54:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Dry,5,7,10,11,Mechanical Failure
3d3644f1,07-08-2024,1:28:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Gravel,3,6,7,10,Drunk Driving
7b24e5e8,07-08-2024,2:52:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Wet,3,5,8,13,Weather Conditions
d8afda06,07-08-2024,6:20:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Dry,3,6,6,10,Distracted Driving
810d720a,07-08-2024,7:58:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Gravel,1,6,7,10,Reckless Driving
cbcc6b6b,07-08-2024,8:08:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Fog,Under Construction,3,4,6,10,Distracted Driving
1d56aa7f,07-08-2024,8:43:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Under Construction,4,10,10,11,Drunk Driving
54c027d9,07-08-2024,9:32:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Wet,3,4,8,13,Mechanical Failure
62c4cfe3,07-08-2024,11:51:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Wet,2,6,7,7,Drunk Driving
a59b0e15,07-09-2024,12:07:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Gravel,1,5,14,14,Weather Conditions
d78649bb,07-09-2024,2:25:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Dry,4,9,6,10,Drunk Driving
222a2756,07-09-2024,2:34:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Wet,4,8,10,11,Reckless Driving
60c37aaf,07-09-2024,3:06:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Wet,4,7,8,13,Drunk Driving
df2a0939,07-09-2024,3:55:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,4,5,12,12,Speeding
9a5f51a0,07-09-2024,4:10:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Dry,3,6,7,7,Weather Conditions
78cd6b08,07-09-2024,4:56:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,2,8,6,9,Drunk Driving
da131706,07-09-2024,9:23:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Wet,4,5,12,12,Speeding
704ef8d7,07-09-2024,11:11:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Frosty,5,9,6,9,Distracted Driving
e3215369,07-09-2024,11:34:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Dry,1,9,12,12,Reckless Driving
bf3e52ae,07-09-2024,2:19:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Icy,5,9,8,13,Mechanical Failure
16c167d0,07-09-2024,2:27:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Under Construction,5,0,8,8,Reckless Driving
e9a5a10f,07-09-2024,7:59:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Wet,3,5,6,10,Drunk Driving
34f59fb7,07-09-2024,9:18:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,1,6,6,9,Drunk Driving
1cfd62d6,07-09-2024,9:39:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Icy,4,10,12,12,Drunk Driving
7ae83da4,07-09-2024,10:12:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Wet,3,0,12,12,Distracted Driving
ad03d7df,07-09-2024,11:33:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Frosty,4,1,14,14,Distracted Driving
45d12ab4,07-10-2024,12:39:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Icy,5,10,14,14,Drunk Driving
4fd9d9fb,07-10-2024,12:47:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Wet,3,9,8,8,Weather Conditions
1fb169c0,07-10-2024,1:26:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Fog,Dry,1,9,6,10,Reckless Driving
726e6424,07-10-2024,2:32:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Frosty,4,9,10,12,Mechanical Failure
e711e602,07-10-2024,2:44:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Under Construction,4,3,8,8,Weather Conditions
fb5aded5,07-10-2024,9:19:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Under Construction,3,0,10,11,Reckless Driving
b665f268,07-10-2024,12:31:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Icy,3,6,8,8,Weather Conditions
29994c63,07-10-2024,1:16:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Wet,1,0,8,13,Drunk Driving
749fa6cd,07-10-2024,3:31:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Gravel,5,6,7,7,Mechanical Failure
a0ef7cf8,07-10-2024,5:32:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Dry,2,0,7,7,Mechanical Failure
5fbcaa40,07-10-2024,9:01:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Wet,1,2,7,7,Weather Conditions
4b3fdad6,07-11-2024,12:22:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Frosty,5,0,7,10,Speeding
8af438b8,07-11-2024,6:21:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Gravel,4,9,6,9,Speeding
e2721092,07-11-2024,8:13:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Under Construction,5,1,14,14,Speeding
f11ebadf,07-11-2024,11:42:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Icy,3,0,6,9,Drunk Driving
7702cf56,07-11-2024,1:19:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Gravel,1,0,7,7,Drunk Driving
e27fd03e,07-11-2024,4:47:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Dry,2,3,10,11,Mechanical Failure
b27ce78b,07-11-2024,10:37:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Gravel,5,7,12,12,Reckless Driving
3c06d3eb,07-12-2024,12:15:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Dry,3,6,8,8,Weather Conditions
4d437e1f,07-12-2024,1:02:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,5,9,6,9,Distracted Driving
582ce610,07-12-2024,6:04:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Dry,2,7,6,9,Speeding
4eae6f08,07-12-2024,10:47:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,2,1,6,9,Reckless Driving
b45469db,07-12-2024,11:30:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Gravel,4,6,8,13,Weather Conditions
0fbb8cd8,07-12-2024,1:11:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Gravel,2,6,10,11,Reckless Driving
deec1575,07-12-2024,2:11:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Dry,2,5,8,13,Drunk Driving
dcdeac2b,07-12-2024,3:38:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Frosty,5,4,7,7,Speeding
3af1a31e,07-12-2024,4:34:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Gravel,1,2,10,11,Drunk Driving
4273d6ba,07-12-2024,4:54:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Under Construction,5,1,6,9,Mechanical Failure
297e9bab,07-12-2024,6:37:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Frosty,4,7,10,11,Distracted Driving
fbb6bf69,07-12-2024,8:22:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Gravel,3,10,8,8,Weather Conditions
56bc8f7a,07-12-2024,9:23:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,5,6,6,9,Weather Conditions
f99dfde6,07-12-2024,9:25:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Icy,5,6,6,9,Reckless Driving
1ca0598e,7/13/2024,12:16:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Under Construction,5,10,7,10,Drunk Driving
15f3b2a3,7/13/2024,1:54:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Dry,5,6,7,10,Reckless Driving
41350bb8,7/13/2024,2:50:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Under Construction,1,6,7,10,Weather Conditions
524718c5,7/13/2024,3:46:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Frosty,5,8,8,13,Speeding
5d48ebc4,7/13/2024,6:27:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Frosty,5,10,7,7,Weather Conditions
092927b7,7/13/2024,7:14:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Frosty,4,4,6,9,Drunk Driving
6b94fe33,7/13/2024,8:37:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Icy,1,7,10,12,Drunk Driving
0093a414,7/13/2024,8:38:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Wet,3,5,6,9,Drunk Driving
f8d86d8c,7/13/2024,9:06:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Frosty,2,7,8,13,Speeding
9a7ada80,7/13/2024,10:42:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Icy,5,8,10,12,Distracted Driving
96d6ba96,7/13/2024,10:56:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Wet,1,2,12,12,Reckless Driving
8713f208,7/13/2024,1:02:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Wet,2,10,10,11,Weather Conditions
9a759791,7/13/2024,1:54:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Icy,4,9,12,12,Weather Conditions
f72bd959,7/13/2024,2:54:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Under Construction,3,2,8,8,Distracted Driving
dd63be91,7/13/2024,4:02:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,2,6,8,8,Reckless Driving
4a57277a,7/13/2024,5:37:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Icy,5,5,8,13,Drunk Driving
6d63b3d2,7/13/2024,7:53:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Icy,4,1,10,11,Distracted Driving
c586a1ff,7/14/2024,6:13:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Frosty,2,2,7,10,Drunk Driving
45c9ff4c,7/14/2024,9:07:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,4,5,7,7,Distracted Driving
64b25f23,7/14/2024,9:26:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Wet,1,6,12,12,Mechanical Failure
4917295f,7/14/2024,1:28:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,2,5,8,13,Mechanical Failure
25cf0f0e,7/14/2024,4:46:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,1,9,12,12,Drunk Driving
789f8442,7/14/2024,6:01:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Under Construction,2,7,14,14,Distracted Driving
34f82601,7/14/2024,6:08:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Frosty,2,6,12,12,Weather Conditions
a0d3a5c6,7/14/2024,7:37:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Wet,5,10,7,7,Weather Conditions
64f0a994,7/14/2024,9:07:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,5,1,7,7,Drunk Driving
81c02e9a,7/14/2024,11:23:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,2,8,6,9,Reckless Driving
a44e85c3,7/15/2024,1:04:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Under Construction,1,3,10,12,Mechanical Failure
5ab0535e,7/15/2024,1:40:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Dry,1,2,7,10,Mechanical Failure
7f25560a,7/15/2024,1:43:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Icy,3,1,8,13,Distracted Driving
6.14E+09,7/15/2024,2:33:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Frosty,1,7,8,13,Mechanical Failure
b58a2e21,7/15/2024,3:09:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Wet,1,5,10,11,Speeding
4d650eba,7/15/2024,5:08:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Under Construction,5,1,10,11,Drunk Driving
72e5e397,7/15/2024,6:16:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Under Construction,2,0,8,13,Distracted Driving
dbfbc682,7/15/2024,6:19:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Icy,5,7,10,12,Drunk Driving
cd681d20,7/15/2024,6:22:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Wet,4,3,7,7,Mechanical Failure
987af7ba,7/15/2024,8:11:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Dry,1,10,10,12,Weather Conditions
b815b0b3,7/15/2024,8:34:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Icy,5,10,14,14,Reckless Driving
1803b1b8,7/15/2024,9:06:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Icy,4,2,12,12,Drunk Driving
38430006,7/15/2024,9:24:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Dry,5,6,8,13,Distracted Driving
63a48489,7/15/2024,10:35:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,5,6,14,14,Mechanical Failure
9909a3b1,7/15/2024,11:16:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Under Construction,3,7,14,14,Weather Conditions
98cc5592,7/15/2024,4:36:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Gravel,5,3,8,13,Weather Conditions
0b4b2ae1,7/15/2024,5:36:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Frosty,4,6,10,11,Reckless Driving
35d985ff,7/15/2024,8:08:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Frosty,2,9,8,8,Drunk Driving
4313355e,7/15/2024,8:54:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,4,5,6,9,Distracted Driving
eb1cba5c,7/15/2024,8:58:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Icy,1,7,10,11,Reckless Driving
8220dfd9,7/15/2024,10:20:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Dry,4,5,7,7,Speeding
9ab32702,7/16/2024,12:59:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Wet,2,3,14,14,Distracted Driving
9bbcae61,7/16/2024,2:33:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Frosty,1,9,6,9,Distracted Driving
3ce99831,7/16/2024,4:49:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Under Construction,3,1,14,14,Weather Conditions
6488742f,7/16/2024,7:38:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Wet,1,1,10,12,Distracted Driving
44d08060,7/16/2024,8:09:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Frosty,2,3,6,9,Drunk Driving
823d67fe,7/16/2024,10:18:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Wet,3,3,6,9,Mechanical Failure
c9e40cb0,7/16/2024,11:29:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Wet,2,6,6,9,Drunk Driving
7c1cc26c,7/16/2024,11:49:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Under Construction,4,1,8,13,Mechanical Failure
84d71ac6,7/16/2024,3:10:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Wet,1,5,6,10,Mechanical Failure
46117cac,7/16/2024,4:32:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Under Construction,2,8,12,12,Distracted Driving
6720d03e,7/16/2024,7:01:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Under Construction,4,6,14,14,Distracted Driving
3b8ae765,7/16/2024,9:12:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,5,5,7,10,Mechanical Failure
ff22405f,7/16/2024,10:02:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,2,3,6,9,Weather Conditions
1e6c5a56,7/16/2024,10:41:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Frosty,1,3,10,11,Speeding
c71a2e00,7/17/2024,12:40:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Under Construction,2,9,7,10,Speeding
19968207,7/17/2024,1:09:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Under Construction,5,7,12,12,Distracted Driving
f13203d1,7/17/2024,1:51:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Dry,5,5,14,14,Drunk Driving
bc936e47,7/17/2024,4:24:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Dry,2,8,8,13,Mechanical Failure
96e02c45,7/17/2024,6:07:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Icy,1,8,8,8,Reckless Driving
1097957d,7/17/2024,6:10:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Icy,4,0,14,14,Reckless Driving
763a703b,7/17/2024,9:44:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Wet,2,1,10,11,Reckless Driving
077a96b0,7/17/2024,10:47:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Icy,2,4,8,13,Weather Conditions
9f707f7c,7/17/2024,1:08:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Frosty,1,9,7,7,Distracted Driving
ae96ec47,7/17/2024,1:45:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Wet,5,8,10,12,Distracted Driving
ea455da4,7/17/2024,3:54:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Gravel,4,10,7,7,Distracted Driving
3eeb2bca,7/17/2024,7:55:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Frosty,4,9,7,7,Distracted Driving
7bf7a760,7/17/2024,9:58:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Wet,2,7,14,14,Weather Conditions
93152f4e,7/18/2024,12:11:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Icy,1,6,7,10,Weather Conditions
aaef6fc7,7/18/2024,1:47:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Gravel,5,1,12,12,Mechanical Failure
e9c1195a,7/18/2024,4:48:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Dry,3,5,7,10,Drunk Driving
6453b7f3,7/18/2024,6:20:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Dry,5,7,8,8,Speeding
e14fbc1c,7/18/2024,6:36:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Wet,1,8,12,12,Reckless Driving
79d23b13,7/18/2024,6:55:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Under Construction,5,5,6,9,Reckless Driving
c6e8353a,7/18/2024,6:57:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Frosty,1,5,14,14,Distracted Driving
045caccd,7/18/2024,10:53:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Icy,5,8,14,14,Mechanical Failure
9b6d3ebf,7/19/2024,12:05:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Gravel,5,5,7,7,Speeding
a5b02abf,7/19/2024,12:55:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Gravel,3,5,7,7,Speeding
ea752eaa,7/19/2024,1:55:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Gravel,3,3,6,10,Weather Conditions
56bae3e8,7/19/2024,4:38:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Gravel,2,1,12,12,Distracted Driving
3b776a86,7/19/2024,4:55:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Dry,5,3,12,12,Distracted Driving
1359b8de,7/19/2024,6:57:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Wet,3,2,7,7,Drunk Driving
5a4c0009,7/19/2024,7:41:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Dry,1,4,6,10,Distracted Driving
53872154,7/19/2024,8:54:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Frosty,2,1,10,11,Reckless Driving
5c3d6900,7/19/2024,11:31:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Icy,4,0,8,8,Speeding
a8229b55,7/19/2024,1:23:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Gravel,3,0,7,7,Mechanical Failure
6ea15a71,7/19/2024,3:19:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Frosty,4,3,10,12,Distracted Driving
a9de825a,7/19/2024,5:16:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Dry,2,9,7,7,Reckless Driving
7574cd63,7/19/2024,6:51:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Gravel,1,8,10,11,Reckless Driving
5172c533,7/19/2024,8:10:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Icy,1,2,14,14,Mechanical Failure
d5ffcba6,7/19/2024,10:21:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Dry,4,5,8,13,Speeding
622c78f8,7/19/2024,11:07:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,2,0,6,9,Weather Conditions
4e7cde9b,7/20/2024,12:42:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Wet,1,5,8,13,Distracted Driving
cb39d0d7,7/20/2024,1:14:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Dry,2,7,12,12,Weather Conditions
a3d799df,7/20/2024,3:10:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Gravel,1,3,10,12,Reckless Driving
6dc19c25,7/20/2024,3:40:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Dry,2,9,6,10,Distracted Driving
fa70dd57,7/20/2024,9:18:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Icy,1,9,10,11,Drunk Driving
8befee1d,7/20/2024,9:21:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Frosty,1,3,7,10,Mechanical Failure
0e813d67,7/20/2024,1:06:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Under Construction,3,10,8,8,Reckless Driving
418c2df4,7/20/2024,2:18:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,2,1,7,7,Drunk Driving
aab778b5,7/20/2024,3:30:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Under Construction,2,5,12,12,Mechanical Failure
b5f7997f,7/20/2024,7:03:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Dry,5,0,10,11,Reckless Driving
e60b1ecb,7/20/2024,7:06:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Frosty,5,5,8,13,Distracted Driving
56015dd0,7/20/2024,8:52:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Frosty,5,2,7,10,Reckless Driving
167b07c1,7/20/2024,9:08:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Frosty,1,0,6,9,Weather Conditions
cc6cd543,7/20/2024,9:13:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Wet,2,8,8,13,Mechanical Failure
86495f92,7/20/2024,9:33:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Under Construction,4,4,14,14,Distracted Driving
71ae1fe3,7/21/2024,12:39:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Icy,4,10,7,10,Reckless Driving
